submission_id,age_group,gender,mbti,actual_sasang,question_number,selected_answer,is_correct,is_incorrect,incorrect_type
1,40대,남성,INFP,소양인,1,소양인,1,0,소양인
1,40대,남성,INFP,소양인,2,태음인,0,1,태음인
1,40대,남성,INFP,소양인,3,소양인,1,0,소양인
1,40대,남성,INFP,소양인,4,태음인,0,1,태음인
1,40대,남성,INFP,소양인,5,태음인,0,1,태음인
1,40대,남성,INFP,소양인,6,태양인,0,1,태양인
1,40대,남성,INFP,소양인,7,소음인,0,1,소음인
1,40대,남성,INFP,소양인,8,소음인,0,1,소음인
1,40대,남성,INFP,소양인,9,태양인,0,1,태양인
1,40대,남성,INFP,소양인,10,소양인,1,0,소양인
2,40대,남성,INFP,태음인,1,태음인,1,0,태음인
2,40대,남성,INFP,태음인,2,소양인,0,1,소양인
2,40대,남성,INFP,태음인,3,태양인,0,1,태양인
2,40대,남성,INFP,태음인,4,태양인,0,1,태양인
2,40대,남성,INFP,태음인,5,태음인,1,0,태음인
2,40대,남성,INFP,태음인,6,소양인,0,1,소양인
2,40대,남성,INFP,태음인,7,소음인,0,1,소음인
2,40대,남성,INFP,태음인,8,태음인,1,0,태음인
2,40대,남성,INFP,태음인,9,태음인,1,0,태음인
2,40대,남성,INFP,태음인,10,소양인,0,1,소양인
3,40대,남성,INFP,소양인,1,소양인,1,0,소양인
3,40대,남성,INFP,소양인,2,소양인,1,0,소양인
3,40대,남성,INFP,소양인,3,태음인,0,1,태음인
3,40대,남성,INFP,소양인,4,소양인,1,0,소양인
3,40대,남성,INFP,소양인,5,소양인,1,0,소양인
3,40대,남성,INFP,소양인,6,소음인,0,1,소음인
3,40대,남성,INFP,소양인,7,소양인,1,0,소양인
3,40대,남성,INFP,소양인,8,태음인,0,1,태음인
3,40대,남성,INFP,소양인,9,태양인,0,1,태양인
3,40대,남성,INFP,소양인,10,소음인,0,1,소음인
4,30대,남성,ESTP,소양인,1,소양인,1,0,소양인
4,30대,남성,ESTP,소양인,2,소양인,1,0,소양인
4,30대,남성,ESTP,소양인,3,소양인,1,0,소양인
4,30대,남성,ESTP,소양인,4,태음인,0,1,태음인
4,30대,남성,ESTP,소양인,5,태음인,0,1,태음인
4,30대,남성,ESTP,소양인,6,소양인,1,0,소양인
4,30대,남성,ESTP,소양인,7,소양인,1,0,소양인
4,30대,남성,ESTP,소양인,8,태음인,0,1,태음인
4,30대,남성,ESTP,소양인,9,태양인,0,1,태양인
4,30대,남성,ESTP,소양인,10,태음인,0,1,태음인
5,20대,여성,ENTP,소양인,1,태양인,0,1,태양인
5,20대,여성,ENTP,소양인,2,소양인,1,0,소양인
5,20대,여성,ENTP,소양인,3,소양인,1,0,소양인
5,20대,여성,ENTP,소양인,4,태양인,0,1,태양인
5,20대,여성,ENTP,소양인,5,태음인,0,1,태음인
5,20대,여성,ENTP,소양인,6,소양인,1,0,소양인
5,20대,여성,ENTP,소양인,7,소양인,1,0,소양인
5,20대,여성,ENTP,소양인,8,소양인,1,0,소양인
5,20대,여성,ENTP,소양인,9,태양인,0,1,태양인
5,20대,여성,ENTP,소양인,10,태양인,0,1,태양인
6,30대,여성,INTP,태음인,1,소양인,0,1,소양인
6,30대,여성,INTP,태음인,2,태음인,1,0,태음인
6,30대,여성,INTP,태음인,3,태음인,1,0,태음인
6,30대,여성,INTP,태음인,4,태음인,1,0,태음인
6,30대,여성,INTP,태음인,5,태양인,0,1,태양인
6,30대,여성,INTP,태음인,6,소양인,0,1,소양인
6,30대,여성,INTP,태음인,7,소양인,0,1,소양인
6,30대,여성,INTP,태음인,8,소음인,0,1,소음인
6,30대,여성,INTP,태음인,9,태음인,1,0,태음인
6,30대,여성,INTP,태음인,10,태양인,0,1,태양인
8,20대,여성,ESTJ,소음인,1,태양인,0,1,태양인
8,20대,여성,ESTJ,소음인,2,태양인,0,1,태양인
8,20대,여성,ESTJ,소음인,3,소양인,0,1,소양인
8,20대,여성,ESTJ,소음인,4,소음인,1,0,소음인
8,20대,여성,ESTJ,소음인,5,소음인,1,0,소음인
8,20대,여성,ESTJ,소음인,6,태음인,0,1,태음인
8,20대,여성,ESTJ,소음인,7,소양인,0,1,소양인
8,20대,여성,ESTJ,소음인,8,소양인,0,1,소양인
8,20대,여성,ESTJ,소음인,9,태음인,0,1,태음인
8,20대,여성,ESTJ,소음인,10,소음인,1,0,소음인
9,20대,남성,ISFP,소음인,1,소음인,1,0,소음인
9,20대,남성,ISFP,소음인,2,태음인,0,1,태음인
9,20대,남성,ISFP,소음인,3,소음인,1,0,소음인
9,20대,남성,ISFP,소음인,4,소음인,1,0,소음인
9,20대,남성,ISFP,소음인,5,소음인,1,0,소음인
9,20대,남성,ISFP,소음인,6,소음인,1,0,소음인
9,20대,남성,ISFP,소음인,7,태음인,0,1,태음인
9,20대,남성,ISFP,소음인,8,소양인,0,1,소양인
9,20대,남성,ISFP,소음인,9,소음인,1,0,소음인
9,20대,남성,ISFP,소음인,10,태양인,0,1,태양인
10,20대,여성,ESFJ,소양인,1,소양인,1,0,소양인
10,20대,여성,ESFJ,소양인,2,태양인,0,1,태양인
10,20대,여성,ESFJ,소양인,3,태음인,0,1,태음인
10,20대,여성,ESFJ,소양인,4,태양인,0,1,태양인
10,20대,여성,ESFJ,소양인,5,소양인,1,0,소양인
10,20대,여성,ESFJ,소양인,6,소양인,1,0,소양인
10,20대,여성,ESFJ,소양인,7,소양인,1,0,소양인
10,20대,여성,ESFJ,소양인,8,소양인,1,0,소양인
10,20대,여성,ESFJ,소양인,9,소양인,1,0,소양인
10,20대,여성,ESFJ,소양인,10,태양인,0,1,태양인
11,20대,여성,ISFJ,소음인,1,소양인,0,1,소양인
11,20대,여성,ISFJ,소음인,2,태양인,0,1,태양인
11,20대,여성,ISFJ,소음인,3,소음인,1,0,소음인
11,20대,여성,ISFJ,소음인,4,소음인,1,0,소음인
11,20대,여성,ISFJ,소음인,5,소양인,0,1,소양인
11,20대,여성,ISFJ,소음인,6,태음인,0,1,태음인
11,20대,여성,ISFJ,소음인,7,태음인,0,1,태음인
11,20대,여성,ISFJ,소음인,8,소음인,1,0,소음인
11,20대,여성,ISFJ,소음인,9,소양인,0,1,소양인
11,20대,여성,ISFJ,소음인,10,태양인,0,1,태양인
12,20대,여성,ENTJ,소음인,1,소음인,1,0,소음인
12,20대,여성,ENTJ,소음인,2,소음인,1,0,소음인
12,20대,여성,ENTJ,소음인,3,태음인,0,1,태음인
12,20대,여성,ENTJ,소음인,4,소양인,0,1,소양인
12,20대,여성,ENTJ,소음인,5,소음인,1,0,소음인
12,20대,여성,ENTJ,소음인,6,소양인,0,1,소양인
12,20대,여성,ENTJ,소음인,7,소양인,0,1,소양인
12,20대,여성,ENTJ,소음인,8,태음인,0,1,태음인
12,20대,여성,ENTJ,소음인,9,소음인,1,0,소음인
12,20대,여성,ENTJ,소음인,10,소음인,1,0,소음인
13,30대,남성,INTJ,소음인,1,소음인,1,0,소음인
13,30대,남성,INTJ,소음인,2,소음인,1,0,소음인
13,30대,남성,INTJ,소음인,3,소음인,1,0,소음인
13,30대,남성,INTJ,소음인,4,소양인,0,1,소양인
13,30대,남성,INTJ,소음인,5,소양인,0,1,소양인
13,30대,남성,INTJ,소음인,6,소양인,0,1,소양인
13,30대,남성,INTJ,소음인,7,태양인,0,1,태양인
13,30대,남성,INTJ,소음인,8,소음인,1,0,소음인
13,30대,남성,INTJ,소음인,9,태음인,0,1,태음인
13,30대,남성,INTJ,소음인,10,태양인,0,1,태양인
14,20대,여성,ISTP,소음인,1,소음인,1,0,소음인
14,20대,여성,ISTP,소음인,2,태양인,0,1,태양인
14,20대,여성,ISTP,소음인,3,소음인,1,0,소음인
14,20대,여성,ISTP,소음인,4,소음인,1,0,소음인
14,20대,여성,ISTP,소음인,5,태음인,0,1,태음인
14,20대,여성,ISTP,소음인,6,태음인,0,1,태음인
14,20대,여성,ISTP,소음인,7,소양인,0,1,소양인
14,20대,여성,ISTP,소음인,8,태음인,0,1,태음인
14,20대,여성,ISTP,소음인,9,소음인,1,0,소음인
14,20대,여성,ISTP,소음인,10,소음인,1,0,소음인
15,20대,여성,ISTJ,태음인,1,태음인,1,0,태음인
15,20대,여성,ISTJ,태음인,2,태음인,1,0,태음인
15,20대,여성,ISTJ,태음인,3,태음인,1,0,태음인
15,20대,여성,ISTJ,태음인,4,태음인,1,0,태음인
15,20대,여성,ISTJ,태음인,5,소양인,0,1,소양인
15,20대,여성,ISTJ,태음인,6,태음인,1,0,태음인
15,20대,여성,ISTJ,태음인,7,태음인,1,0,태음인
15,20대,여성,ISTJ,태음인,8,태음인,1,0,태음인
15,20대,여성,ISTJ,태음인,9,태음인,1,0,태음인
15,20대,여성,ISTJ,태음인,10,소양인,0,1,소양인
16,20대,여성,INFP,소양인,1,소음인,0,1,소음인
16,20대,여성,INFP,소양인,2,소양인,1,0,소양인
16,20대,여성,INFP,소양인,3,태음인,0,1,태음인
16,20대,여성,INFP,소양인,4,소양인,1,0,소양인
16,20대,여성,INFP,소양인,5,소양인,1,0,소양인
16,20대,여성,INFP,소양인,6,태음인,0,1,태음인
16,20대,여성,INFP,소양인,7,소양인,1,0,소양인
16,20대,여성,INFP,소양인,8,소음인,0,1,소음인
16,20대,여성,INFP,소양인,9,태양인,0,1,태양인
16,20대,여성,INFP,소양인,10,태양인,0,1,태양인
17,20대,여성,INTP,태양인,1,소양인,0,1,소양인
17,20대,여성,INTP,태양인,2,태양인,1,0,태양인
17,20대,여성,INTP,태양인,3,소음인,0,1,소음인
17,20대,여성,INTP,태양인,4,태음인,0,1,태음인
17,20대,여성,INTP,태양인,5,태음인,0,1,태음인
17,20대,여성,INTP,태양인,6,소음인,0,1,소음인
17,20대,여성,INTP,태양인,7,태양인,1,0,태양인
17,20대,여성,INTP,태양인,8,태양인,1,0,태양인
17,20대,여성,INTP,태양인,9,태양인,1,0,태양인
17,20대,여성,INTP,태양인,10,태양인,1,0,태양인
18,20대,여성,ISTJ,태음인,1,소음인,0,1,소음인
18,20대,여성,ISTJ,태음인,2,소양인,0,1,소양인
18,20대,여성,ISTJ,태음인,3,태음인,1,0,태음인
18,20대,여성,ISTJ,태음인,4,태양인,0,1,태양인
18,20대,여성,ISTJ,태음인,5,소음인,0,1,소음인
18,20대,여성,ISTJ,태음인,6,태음인,1,0,태음인
18,20대,여성,ISTJ,태음인,7,태양인,0,1,태양인
18,20대,여성,ISTJ,태음인,8,태양인,0,1,태양인
18,20대,여성,ISTJ,태음인,9,태음인,1,0,태음인
18,20대,여성,ISTJ,태음인,10,태음인,1,0,태음인
19,20대,여성,ENTJ,소양인,1,태양인,0,1,태양인
19,20대,여성,ENTJ,소양인,2,소양인,1,0,소양인
19,20대,여성,ENTJ,소양인,3,태음인,0,1,태음인
19,20대,여성,ENTJ,소양인,4,태음인,0,1,태음인
19,20대,여성,ENTJ,소양인,5,소음인,0,1,소음인
19,20대,여성,ENTJ,소양인,6,태양인,0,1,태양인
19,20대,여성,ENTJ,소양인,7,소양인,1,0,소양인
19,20대,여성,ENTJ,소양인,8,소음인,0,1,소음인
19,20대,여성,ENTJ,소양인,9,소양인,1,0,소양인
19,20대,여성,ENTJ,소양인,10,태양인,0,1,태양인
20,20대,여성,ISTJ,소음인,1,소양인,0,1,소양인
20,20대,여성,ISTJ,소음인,2,태음인,0,1,태음인
20,20대,여성,ISTJ,소음인,3,소음인,1,0,소음인
20,20대,여성,ISTJ,소음인,4,소음인,1,0,소음인
20,20대,여성,ISTJ,소음인,5,소양인,0,1,소양인
20,20대,여성,ISTJ,소음인,6,소음인,1,0,소음인
20,20대,여성,ISTJ,소음인,7,태음인,0,1,태음인
20,20대,여성,ISTJ,소음인,8,소양인,0,1,소양인
20,20대,여성,ISTJ,소음인,9,태양인,0,1,태양인
20,20대,여성,ISTJ,소음인,10,태양인,0,1,태양인
21,20대,여성,ISTP,태음인,1,태음인,1,0,태음인
21,20대,여성,ISTP,태음인,2,태음인,1,0,태음인
21,20대,여성,ISTP,태음인,3,태양인,0,1,태양인
21,20대,여성,ISTP,태음인,4,소음인,0,1,소음인
21,20대,여성,ISTP,태음인,5,태음인,1,0,태음인
21,20대,여성,ISTP,태음인,6,태음인,1,0,태음인
21,20대,여성,ISTP,태음인,7,소양인,0,1,소양인
21,20대,여성,ISTP,태음인,8,소양인,0,1,소양인
21,20대,여성,ISTP,태음인,9,소양인,0,1,소양인
21,20대,여성,ISTP,태음인,10,소음인,0,1,소음인
22,20대,남성,ISTJ,소음인,1,소양인,0,1,소양인
22,20대,남성,ISTJ,소음인,2,태양인,0,1,태양인
22,20대,남성,ISTJ,소음인,3,소음인,1,0,소음인
22,20대,남성,ISTJ,소음인,4,소양인,0,1,소양인
22,20대,남성,ISTJ,소음인,5,태음인,0,1,태음인
22,20대,남성,ISTJ,소음인,6,소음인,1,0,소음인
22,20대,남성,ISTJ,소음인,7,소음인,1,0,소음인
22,20대,남성,ISTJ,소음인,8,태음인,0,1,태음인
22,20대,남성,ISTJ,소음인,9,태양인,0,1,태양인
22,20대,남성,ISTJ,소음인,10,태양인,0,1,태양인
23,20대,여성,ENFJ,소음인,1,소양인,0,1,소양인
23,20대,여성,ENFJ,소음인,2,소음인,1,0,소음인
23,20대,여성,ENFJ,소음인,3,소양인,0,1,소양인
23,20대,여성,ENFJ,소음인,4,소음인,1,0,소음인
23,20대,여성,ENFJ,소음인,5,태양인,0,1,태양인
23,20대,여성,ENFJ,소음인,6,태양인,0,1,태양인
23,20대,여성,ENFJ,소음인,7,소음인,1,0,소음인
23,20대,여성,ENFJ,소음인,8,소음인,1,0,소음인
23,20대,여성,ENFJ,소음인,9,소음인,1,0,소음인
23,20대,여성,ENFJ,소음인,10,태양인,0,1,태양인
24,20대,남성,INFP,소양인,1,소양인,1,0,소양인
24,20대,남성,INFP,소양인,2,소양인,1,0,소양인
24,20대,남성,INFP,소양인,3,소양인,1,0,소양인
24,20대,남성,INFP,소양인,4,소양인,1,0,소양인
24,20대,남성,INFP,소양인,5,소양인,1,0,소양인
24,20대,남성,INFP,소양인,6,소양인,1,0,소양인
24,20대,남성,INFP,소양인,7,소양인,1,0,소양인
24,20대,남성,INFP,소양인,8,소양인,1,0,소양인
24,20대,남성,INFP,소양인,9,소양인,1,0,소양인
24,20대,남성,INFP,소양인,10,태양인,0,1,태양인
25,20대,남성,ESTJ,태음인,1,태양인,0,1,태양인
25,20대,남성,ESTJ,태음인,2,태음인,1,0,태음인
25,20대,남성,ESTJ,태음인,3,태음인,1,0,태음인
25,20대,남성,ESTJ,태음인,4,태양인,0,1,태양인
25,20대,남성,ESTJ,태음인,5,태음인,1,0,태음인
25,20대,남성,ESTJ,태음인,6,소양인,0,1,소양인
25,20대,남성,ESTJ,태음인,7,태양인,0,1,태양인
25,20대,남성,ESTJ,태음인,8,소음인,0,1,소음인
25,20대,남성,ESTJ,태음인,9,태양인,0,1,태양인
25,20대,남성,ESTJ,태음인,10,태음인,1,0,태음인
26,20대,남성,INTP,소음인,1,소양인,0,1,소양인
26,20대,남성,INTP,소음인,2,태음인,0,1,태음인
26,20대,남성,INTP,소음인,3,태음인,0,1,태음인
26,20대,남성,INTP,소음인,4,소음인,1,0,소음인
26,20대,남성,INTP,소음인,5,소음인,1,0,소음인
26,20대,남성,INTP,소음인,6,소음인,1,0,소음인
26,20대,남성,INTP,소음인,7,태음인,0,1,태음인
26,20대,남성,INTP,소음인,8,소음인,1,0,소음인
26,20대,남성,INTP,소음인,9,소음인,1,0,소음인
26,20대,남성,INTP,소음인,10,소음인,1,0,소음인
27,20대,남성,ESTJ,소양인,1,소양인,1,0,소양인
27,20대,남성,ESTJ,소양인,2,태음인,0,1,태음인
27,20대,남성,ESTJ,소양인,3,태음인,0,1,태음인
27,20대,남성,ESTJ,소양인,4,소양인,1,0,소양인
27,20대,남성,ESTJ,소양인,5,태음인,0,1,태음인
27,20대,남성,ESTJ,소양인,6,소양인,1,0,소양인
27,20대,남성,ESTJ,소양인,7,소양인,1,0,소양인
27,20대,남성,ESTJ,소양인,8,태음인,0,1,태음인
27,20대,남성,ESTJ,소양인,9,소양인,1,0,소양인
27,20대,남성,ESTJ,소양인,10,태양인,0,1,태양인
28,20대,남성,ISFP,태음인,1,태음인,1,0,태음인
28,20대,남성,ISFP,태음인,2,소음인,0,1,소음인
28,20대,남성,ISFP,태음인,3,태음인,1,0,태음인
28,20대,남성,ISFP,태음인,4,태음인,1,0,태음인
28,20대,남성,ISFP,태음인,5,소양인,0,1,소양인
28,20대,남성,ISFP,태음인,6,태음인,1,0,태음인
28,20대,남성,ISFP,태음인,7,소양인,0,1,소양인
28,20대,남성,ISFP,태음인,8,소음인,0,1,소음인
28,20대,남성,ISFP,태음인,9,태음인,1,0,태음인
28,20대,남성,ISFP,태음인,10,태양인,0,1,태양인
29,20대,여성,ENTJ,소음인,1,소양인,0,1,소양인
29,20대,여성,ENTJ,소음인,2,소음인,1,0,소음인
29,20대,여성,ENTJ,소음인,3,소양인,0,1,소양인
29,20대,여성,ENTJ,소음인,4,소양인,0,1,소양인
29,20대,여성,ENTJ,소음인,5,소음인,1,0,소음인
29,20대,여성,ENTJ,소음인,6,태음인,0,1,태음인
29,20대,여성,ENTJ,소음인,7,소양인,0,1,소양인
29,20대,여성,ENTJ,소음인,8,소음인,1,0,소음인
29,20대,여성,ENTJ,소음인,9,태음인,0,1,태음인
29,20대,여성,ENTJ,소음인,10,소음인,1,0,소음인
30,20대,남성,INTJ,소음인,1,태양인,0,1,태양인
30,20대,남성,INTJ,소음인,2,소음인,1,0,소음인
30,20대,남성,INTJ,소음인,3,태음인,0,1,태음인
30,20대,남성,INTJ,소음인,4,소음인,1,0,소음인
30,20대,남성,INTJ,소음인,5,태음인,0,1,태음인
30,20대,남성,INTJ,소음인,6,소음인,1,0,소음인
30,20대,남성,INTJ,소음인,7,소양인,0,1,소양인
30,20대,남성,INTJ,소음인,8,태음인,0,1,태음인
30,20대,남성,INTJ,소음인,9,태양인,0,1,태양인
30,20대,남성,INTJ,소음인,10,소음인,1,0,소음인
31,20대,남성,INTP,소양인,1,소음인,0,1,소음인
31,20대,남성,INTP,소양인,2,소음인,0,1,소음인
31,20대,남성,INTP,소양인,3,태음인,0,1,태음인
31,20대,남성,INTP,소양인,4,소음인,0,1,소음인
31,20대,남성,INTP,소양인,5,소양인,1,0,소양인
31,20대,남성,INTP,소양인,6,소양인,1,0,소양인
31,20대,남성,INTP,소양인,7,소양인,1,0,소양인
31,20대,남성,INTP,소양인,8,소양인,1,0,소양인
31,20대,남성,INTP,소양인,9,소음인,0,1,소음인
31,20대,남성,INTP,소양인,10,소양인,1,0,소양인
32,20대,남성,ISFP,소양인,1,태음인,0,1,태음인
32,20대,남성,ISFP,소양인,2,소양인,1,0,소양인
32,20대,남성,ISFP,소양인,3,소음인,0,1,소음인
32,20대,남성,ISFP,소양인,4,태음인,0,1,태음인
32,20대,남성,ISFP,소양인,5,소양인,1,0,소양인
32,20대,남성,ISFP,소양인,6,태음인,0,1,태음인
32,20대,남성,ISFP,소양인,7,소양인,1,0,소양인
32,20대,남성,ISFP,소양인,8,소음인,0,1,소음인
32,20대,남성,ISFP,소양인,9,태양인,0,1,태양인
32,20대,남성,ISFP,소양인,10,태양인,0,1,태양인
33,20대,여성,ESTJ,태음인,1,태음인,1,0,태음인
33,20대,여성,ESTJ,태음인,2,태음인,1,0,태음인
33,20대,여성,ESTJ,태음인,3,태음인,1,0,태음인
33,20대,여성,ESTJ,태음인,4,태음인,1,0,태음인
33,20대,여성,ESTJ,태음인,5,태양인,0,1,태양인
33,20대,여성,ESTJ,태음인,6,태음인,1,0,태음인
33,20대,여성,ESTJ,태음인,7,소음인,0,1,소음인
33,20대,여성,ESTJ,태음인,8,소음인,0,1,소음인
33,20대,여성,ESTJ,태음인,9,태음인,1,0,태음인
33,20대,여성,ESTJ,태음인,10,태양인,0,1,태양인
34,20대,여성,ISFJ,소음인,1,소음인,1,0,소음인
34,20대,여성,ISFJ,소음인,2,태양인,0,1,태양인
34,20대,여성,ISFJ,소음인,3,소음인,1,0,소음인
34,20대,여성,ISFJ,소음인,4,소양인,0,1,소양인
34,20대,여성,ISFJ,소음인,5,소음인,1,0,소음인
34,20대,여성,ISFJ,소음인,6,태음인,0,1,태음인
34,20대,여성,ISFJ,소음인,7,태음인,0,1,태음인
34,20대,여성,ISFJ,소음인,8,소양인,0,1,소양인
34,20대,여성,ISFJ,소음인,9,소양인,0,1,소양인
34,20대,여성,ISFJ,소음인,10,소음인,1,0,소음인
35,20대,여성,ESFP,소양인,1,태양인,0,1,태양인
35,20대,여성,ESFP,소양인,2,소음인,0,1,소음인
35,20대,여성,ESFP,소양인,3,소양인,1,0,소양인
35,20대,여성,ESFP,소양인,4,태음인,0,1,태음인
35,20대,여성,ESFP,소양인,5,소양인,1,0,소양인
35,20대,여성,ESFP,소양인,6,소양인,1,0,소양인
35,20대,여성,ESFP,소양인,7,소양인,1,0,소양인
35,20대,여성,ESFP,소양인,8,소음인,0,1,소음인
35,20대,여성,ESFP,소양인,9,소양인,1,0,소양인
35,20대,여성,ESFP,소양인,10,태양인,0,1,태양인
36,20대,남성,INTJ,태음인,1,소양인,0,1,소양인
36,20대,남성,INTJ,태음인,2,소양인,0,1,소양인
36,20대,남성,INTJ,태음인,3,태양인,0,1,태양인
36,20대,남성,INTJ,태음인,4,소음인,0,1,소음인
36,20대,남성,INTJ,태음인,5,태음인,1,0,태음인
36,20대,남성,INTJ,태음인,6,태음인,1,0,태음인
36,20대,남성,INTJ,태음인,7,태음인,1,0,태음인
36,20대,남성,INTJ,태음인,8,태양인,0,1,태양인
36,20대,남성,INTJ,태음인,9,태음인,1,0,태음인
36,20대,남성,INTJ,태음인,10,태양인,0,1,태양인
37,30대,여성,INTJ,소음인,1,소양인,0,1,소양인
37,30대,여성,INTJ,소음인,2,태양인,0,1,태양인
37,30대,여성,INTJ,소음인,3,소음인,1,0,소음인
37,30대,여성,INTJ,소음인,4,태양인,0,1,태양인
37,30대,여성,INTJ,소음인,5,소양인,0,1,소양인
37,30대,여성,INTJ,소음인,6,소양인,0,1,소양인
37,30대,여성,INTJ,소음인,7,태양인,0,1,태양인
37,30대,여성,INTJ,소음인,8,소음인,1,0,소음인
37,30대,여성,INTJ,소음인,9,태음인,0,1,태음인
37,30대,여성,INTJ,소음인,10,소음인,1,0,소음인
38,20대,여성,INFJ,소음인,1,소양인,0,1,소양인
38,20대,여성,INFJ,소음인,2,태양인,0,1,태양인
38,20대,여성,INFJ,소음인,3,태음인,0,1,태음인
38,20대,여성,INFJ,소음인,4,소음인,1,0,소음인
38,20대,여성,INFJ,소음인,5,소음인,1,0,소음인
38,20대,여성,INFJ,소음인,6,소음인,1,0,소음인
38,20대,여성,INFJ,소음인,7,소음인,1,0,소음인
38,20대,여성,INFJ,소음인,8,태양인,0,1,태양인
38,20대,여성,INFJ,소음인,9,태음인,0,1,태음인
38,20대,여성,INFJ,소음인,10,소음인,1,0,소음인
39,20대,여성,ISTP,태음인,1,태음인,1,0,태음인
39,20대,여성,ISTP,태음인,2,소양인,0,1,소양인
39,20대,여성,ISTP,태음인,3,태음인,1,0,태음인
39,20대,여성,ISTP,태음인,4,태음인,1,0,태음인
39,20대,여성,ISTP,태음인,5,태음인,1,0,태음인
39,20대,여성,ISTP,태음인,6,태음인,1,0,태음인
39,20대,여성,ISTP,태음인,7,태음인,1,0,태음인
39,20대,여성,ISTP,태음인,8,태음인,1,0,태음인
39,20대,여성,ISTP,태음인,9,태음인,1,0,태음인
39,20대,여성,ISTP,태음인,10,태양인,0,1,태양인
40,30대,여성,INTP,소음인,1,소음인,1,0,소음인
40,30대,여성,INTP,소음인,2,소양인,0,1,소양인
40,30대,여성,INTP,소음인,3,소음인,1,0,소음인
40,30대,여성,INTP,소음인,4,태양인,0,1,태양인
40,30대,여성,INTP,소음인,5,태음인,0,1,태음인
40,30대,여성,INTP,소음인,6,소양인,0,1,소양인
40,30대,여성,INTP,소음인,7,태양인,0,1,태양인
40,30대,여성,INTP,소음인,8,소음인,1,0,소음인
40,30대,여성,INTP,소음인,9,태음인,0,1,태음인
40,30대,여성,INTP,소음인,10,태음인,0,1,태음인
41,20대,남성,ESTJ,태음인,1,태양인,0,1,태양인
41,20대,남성,ESTJ,태음인,2,태음인,1,0,태음인
41,20대,남성,ESTJ,태음인,3,태양인,0,1,태양인
41,20대,남성,ESTJ,태음인,4,소양인,0,1,소양인
41,20대,남성,ESTJ,태음인,5,태음인,1,0,태음인
41,20대,남성,ESTJ,태음인,6,태음인,1,0,태음인
41,20대,남성,ESTJ,태음인,7,소음인,0,1,소음인
41,20대,남성,ESTJ,태음인,8,태음인,1,0,태음인
41,20대,남성,ESTJ,태음인,9,태양인,0,1,태양인
41,20대,남성,ESTJ,태음인,10,태양인,0,1,태양인
42,20대,여성,INFP,소음인,1,소양인,0,1,소양인
42,20대,여성,INFP,소음인,2,소음인,1,0,소음인
42,20대,여성,INFP,소음인,3,태음인,0,1,태음인
42,20대,여성,INFP,소음인,4,소음인,1,0,소음인
42,20대,여성,INFP,소음인,5,소음인,1,0,소음인
42,20대,여성,INFP,소음인,6,소음인,1,0,소음인
42,20대,여성,INFP,소음인,7,소음인,1,0,소음인
42,20대,여성,INFP,소음인,8,소음인,1,0,소음인
42,20대,여성,INFP,소음인,9,태음인,0,1,태음인
42,20대,여성,INFP,소음인,10,태양인,0,1,태양인
43,10대,여성,INFJ,태음인,1,소음인,0,1,소음인
43,10대,여성,INFJ,태음인,2,소음인,0,1,소음인
43,10대,여성,INFJ,태음인,3,태음인,1,0,태음인
43,10대,여성,INFJ,태음인,4,태음인,1,0,태음인
43,10대,여성,INFJ,태음인,5,태음인,1,0,태음인
43,10대,여성,INFJ,태음인,6,소양인,0,1,소양인
43,10대,여성,INFJ,태음인,7,소음인,0,1,소음인
43,10대,여성,INFJ,태음인,8,태음인,1,0,태음인
43,10대,여성,INFJ,태음인,9,소음인,0,1,소음인
43,10대,여성,INFJ,태음인,10,태음인,1,0,태음인
44,30대,남성,INTJ,소양인,1,소양인,1,0,소양인
44,30대,남성,INTJ,소양인,2,소양인,1,0,소양인
44,30대,남성,INTJ,소양인,3,태양인,0,1,태양인
44,30대,남성,INTJ,소양인,4,소양인,1,0,소양인
44,30대,남성,INTJ,소양인,5,소음인,0,1,소음인
44,30대,남성,INTJ,소양인,6,소양인,1,0,소양인
44,30대,남성,INTJ,소양인,7,소양인,1,0,소양인
44,30대,남성,INTJ,소양인,8,소음인,0,1,소음인
44,30대,남성,INTJ,소양인,9,태음인,0,1,태음인
44,30대,남성,INTJ,소양인,10,태양인,0,1,태양인
45,20대,남성,ENTJ,태양인,1,태양인,1,0,태양인
45,20대,남성,ENTJ,태양인,2,태음인,0,1,태음인
45,20대,남성,ENTJ,태양인,3,태양인,1,0,태양인
45,20대,남성,ENTJ,태양인,4,태양인,1,0,태양인
45,20대,남성,ENTJ,태양인,5,소양인,0,1,소양인
45,20대,남성,ENTJ,태양인,6,태양인,1,0,태양인
45,20대,남성,ENTJ,태양인,7,소양인,0,1,소양인
45,20대,남성,ENTJ,태양인,8,태음인,0,1,태음인
45,20대,남성,ENTJ,태양인,9,태양인,1,0,태양인
45,20대,남성,ENTJ,태양인,10,태양인,1,0,태양인
46,30대,여성,ENTJ,태양인,1,태양인,1,0,태양인
46,30대,여성,ENTJ,태양인,2,소음인,0,1,소음인
46,30대,여성,ENTJ,태양인,3,소양인,0,1,소양인
46,30대,여성,ENTJ,태양인,4,소양인,0,1,소양인
46,30대,여성,ENTJ,태양인,5,태양인,1,0,태양인
46,30대,여성,ENTJ,태양인,6,소음인,0,1,소음인
46,30대,여성,ENTJ,태양인,7,태양인,1,0,태양인
